reachid,Str_Order,avg_rescale,n_years
8135,4,4.095320365627154e-4,6
8239,4,0,6
8500,4,4.2039737292576273e-4,6
8089,3,3.716860892627864e-4,6
8103,3,0,6
8110,4,3.2481063022195733e-4,6
8114,4,4.078447587808691e-4,6
8116,3,0,6
8117,4,4.06020574151798e-4,6
8119,3,0,6
8122,4,0,6
8124,3,0,6
8138,3,3.708304280768675e-4,6
8140,3,4.000129476644414e-4,6
8141,3,0,6
8142,3,0,6
8143,3,4.0965439328908627e-4,6
8145,4,0,6
8155,7,0,6
8157,4,4.135633547297956e-4,6
8191,4,4.08471959092954e-4,6
8194,5,3.9027843937715855e-4,6
8199,3,0,6
8200,3,4.1071061473475193e-4,6
8201,3,3.987861054390993e-4,6
8295,4,0,6
8297,3,0,6
8413,3,0,6
8446,3,4.236727603736652e-4,6
8447,4,3.703305820596851e-4,6
8448,5,3.5728203390964137e-4,6
8565,7,0,6
8568,5,3.5830359374671637e-4,6
8569,3,0,6
11599,3,3.60751630513124e-4,6
11640,5,4.7312861641638984e-4,6
9429,3,0,6
9432,3,4.391270969214505e-4,6
10321,3,3.9375384944694187e-4,6
9616,5,4.028703006799272e-4,6
9617,6,3.3052884551431114e-4,6
9618,5,4.426810722802288e-4,6
9619,5,4.0290124698470834e-4,6
9751,3,3.854942624595631e-4,6
9754,5,3.672844222025569e-4,6
9757,4,3.596549400373304e-4,6
9758,5,3.7130176566811044e-4,6
8210,4,4.181400741731324e-4,6
8215,3,3.4460300804453197e-4,6
8217,3,0,6
8219,4,4.2031787634295515e-4,6
8221,3,4.011898020676027e-4,6
8541,3,0,6
8543,4,3.2693792974516423e-4,6
8830,4,4.1950274378410607e-4,6
9126,5,4.4184461790073155e-4,6
9177,3,4.176031890850839e-4,6
8231,3,0,6
8870,5,3.279855084762322e-4,6
8872,3,0,6
8874,5,3.935189694400889e-4,6
8875,3,3.3925817386807857e-4,6
8435,5,3.913444376642671e-4,6
8440,7,0,6
8441,3,0,6
8443,3,0,6
8444,4,0,6
8453,3,4.214817520295113e-4,6
8456,4,3.775434853859187e-4,6
8457,5,4.1117511798759117e-4,6
8458,5,0,6
8649,5,0,6
8650,3,0,6
8510,4,4.1863955550867725e-4,6
8513,3,0,6
8516,3,0,6
8520,3,4.2089241096538983e-4,6
8523,3,4.217629546488854e-4,6
8537,3,4.217216218580657e-4,6
8538,4,4.0692525275576373e-4,6
8539,4,0,6
8554,4,0,6
8560,4,4.168004721092181e-4,6
8563,5,4.0180515661028776e-4,6
8579,3,0,6
8584,3,0,6
8586,5,3.492277120549755e-4,6
8598,5,3.417577940604905e-4,6
8600,3,0,6
8601,5,3.4574360715879283e-4,6
8603,4,0,6
8631,7,0,6
8677,5,3.387147078384913e-4,6
8678,3,4.005480466837306e-4,6
8728,3,4.1982081710787556e-4,6
8729,3,0,6
8922,4,4.3379514146209784e-4,6
8924,4,4.185520107348653e-4,6
8640,5,4.010391743148162e-4,6
8645,3,3.7366199998586073e-4,6
8664,4,4.104315454922119e-4,6
8665,4,4.1617185682115874e-4,6
8673,3,0,6
8674,3,0,6
8675,3,0,6
8686,5,3.913628915145869e-4,6
8790,4,0,6
8791,5,3.60603195848023e-4,6
8838,3,4.162345069552452e-4,6
8841,4,0,6
8842,5,3.9247813525287355e-4,6
8843,3,3.71172066250215e-4,6
8928,5,3.620094250218994e-4,6
8929,4,4.07785846227663e-4,6
8932,5,0,6
8933,3,0,6
8691,3,3.9682286564843056e-4,6
8692,5,4.117342497663252e-4,6
8693,4,0,6
8694,5,3.9745118699123185e-4,6
8705,4,4.0387751900356037e-4,6
8706,4,4.030507338254985e-4,6
8708,5,3.9402068227020797e-4,6
8720,3,4.1728863223123756e-4,6
8722,4,4.071967502918027e-4,6
8733,3,0,6
8735,5,3.9206805141395716e-4,6
8736,5,4.1489049652463196e-4,6
8740,3,3.6792254163031993e-4,6
8763,3,0,6
8780,5,3.325854985851228e-4,6
8782,5,0,6
8787,4,4.149002605123739e-4,6
10744,1,0,6
10745,1,0,6
10746,1,0,6
10748,2,0,6
11160,2,0,6
11161,1,0,6
11162,1,0,6
11301,2,0,6
11302,2,0,6
11303,1,0,6
11608,1,0,6
10903,1,0,6
10904,1,0,6
10909,2,0,6
10910,1,0,6
10911,1,0,6
10912,2,0,6
10913,1,0,6
11080,1,0,6
11083,1,0,6
11151,2,0,6
8063,1,0,6
8067,1,0,6
8068,1,0,6
8071,1,0,6
8073,1,0,6
8075,1,0,6
8076,2,0,6
8077,1,0,6
8078,1,0,6
8079,1,0,6
8080,1,0,6
8081,1,0,6
8086,1,0,6
8087,1,0,6
8127,1,0,6
8129,1,0,6
8130,1,0,6
8131,1,0,6
8132,1,0,6
8133,1,0,6
8238,1,0,6
8240,1,0,6
8319,2,0,6
8320,1,0,6
8321,1,0,6
8499,2,0,6
8501,1,0,6
8622,2,0,6
8623,2,0,6
8624,1,0,6
8088,1,0,6
8090,1,0,6
8094,1,0,6
8095,1,0,6
8096,1,0,6
8104,1,0,6
8105,2,0,6
8106,1,0,6
8107,2,0,6
8108,1,0,6
8109,1,0,6
8111,2,0,6
8112,1,0,6
8113,2,0,6
8115,2,0,6
8118,2,0,6
8120,1,0,6
8121,1,0,6
8123,1,0,6
8125,1,0,6
8126,1,0,6
8136,1,0,6
8137,2,0,6
8139,1,0,6
8144,1,0,6
8146,1,0,6
8147,2,0,6
8154,1,0,6
8156,2,0,6
8158,1,0,6
8159,1,0,6
8163,2,0,6
8164,1,0,6
8165,2,0,6
8166,1,0,6
8167,1,0,6
8168,2,0,6
8190,1,0,6
8192,1,0,6
8193,2,0,6
8195,1,0,6
8296,2,0,6
8298,1,0,6
8299,2,0,6
8300,1,0,6
8412,2,0,6
8414,2,0,6
8445,1,0,6
8449,2,0,6
8450,1,0,6
8451,1,0,6
8452,2,0,6
8566,1,0,6
8567,2,0,6
8570,1,0,6
8574,1,0,6
8575,1,0,6
8749,1,0,6
8750,1,0,6
8751,1,0,6
8752,2,0,6
8753,1,0,6
8754,1,0,6
8755,2,0,6
8756,2,0,6
11598,1,0,6
11600,1,0,6
11601,2,0,6
11638,1,0,6
11639,1,0,6
11641,1,0,6
9426,2,0,6
9427,2,0,6
9428,2,0,6
9430,1,0,6
9431,2,0,6
9433,1,0,6
10320,1,0,6
10322,1,0,6
9615,1,0,6
9752,2,0,6
9753,2,0,6
9755,1,0,6
9756,1,0,6
8207,1,0,6
8208,2,0,6
8209,2,0,6
8211,1,0,6
8212,2,0,6
8213,1,0,6
8214,2,0,6
8216,1,0,6
8218,1,0,6
8220,1,0,6
8222,1,0,6
8355,1,0,6
8356,1,0,6
8357,1,0,6
8829,2,0,6
8831,1,0,6
9123,1,0,6
9124,1,0,6
9125,1,0,6
9127,1,0,6
9128,1,0,6
9178,2,0,6
9179,1,0,6
8229,2,0,6
8230,1,0,6
8826,1,0,6
8827,1,0,6
8828,1,0,6
8868,1,0,6
8869,1,0,6
8871,1,0,6
8873,1,0,6
8876,2,0,6
8430,2,0,6
8431,2,0,6
8432,1,0,6
8433,1,0,6
8434,1,0,6
8436,1,0,6
8437,1,0,6
8438,1,0,6
8439,1,0,6
8442,2,0,6
8454,2,0,6
8455,1,0,6
8459,1,0,6
8502,2,0,6
8503,2,0,6
8504,1,0,6
8607,1,0,6
8608,2,0,6
8609,2,0,6
8651,1,0,6
8820,1,0,6
8821,1,0,6
8822,1,0,6
8859,1,0,6
8860,1,0,6
8861,1,0,6
8508,2,0,6
8509,1,0,6
8511,1,0,6
8512,1,0,6
8514,2,0,6
8515,2,0,6
8521,1,0,6
8522,1,0,6
8524,2,0,6
8525,1,0,6
8532,2,0,6
8533,1,0,6
8534,1,0,6
8535,1,0,6
8536,1,0,6
8540,1,0,6
8544,1,0,6
8545,1,0,6
8546,1,0,6
8547,1,0,6
8548,1,0,6
8549,2,0,6
8553,1,0,6
8555,2,0,6
8556,2,0,6
8557,1,0,6
8558,2,0,6
8559,1,0,6
8561,1,0,6
8562,2,0,6
8564,1,0,6
8576,1,0,6
8577,1,0,6
8578,1,0,6
8580,1,0,6
8581,1,0,6
8582,1,0,6
8583,1,0,6
8585,1,0,6
8587,1,0,6
8588,1,0,6
8592,1,0,6
8593,1,0,6
8594,2,0,6
8595,1,0,6
8596,1,0,6
8597,1,0,6
8599,2,0,6
8602,1,0,6
8610,1,0,6
8611,2,0,6
8612,1,0,6
8613,2,0,6
8614,1,0,6
8615,1,0,6
8619,2,0,6
8620,1,0,6
8621,1,0,6
8625,2,0,6
8626,1,0,6
8627,1,0,6
8632,2,0,6
8633,2,0,6
8676,1,0,6
8727,2,0,6
8730,1,0,6
8731,2,0,6
8732,2,0,6
8823,2,0,6
8824,1,0,6
8825,1,0,6
8923,2,0,6
8925,1,0,6
8926,2,0,6
8927,1,0,6
8634,2,0,6
8635,2,0,6
8636,1,0,6
8641,1,0,6
8642,1,0,6
8643,1,0,6
8644,1,0,6
8646,1,0,6
8647,2,0,6
8648,1,0,6
8666,1,0,6
8679,2,0,6
8680,1,0,6
8681,1,0,6
8682,1,0,6
8683,2,0,6
8684,2,0,6
8685,2,0,6
8687,2,0,6
8688,1,0,6
8689,2,0,6
8690,1,0,6
8792,1,0,6
8839,1,0,6
8840,1,0,6
8930,1,0,6
8931,1,0,6
8967,2,0,6
8968,2,0,6
8969,1,0,6
8970,1,0,6
8971,1,0,6
8972,1,0,6
8695,1,0,6
8696,1,0,6
8697,1,0,6
8698,1,0,6
8699,1,0,6
8703,1,0,6
8704,1,0,6
8707,1,0,6
8709,1,0,6
8710,2,0,6
8711,2,0,6
8718,1,0,6
8719,1,0,6
8721,2,0,6
8723,1,0,6
8724,2,0,6
8725,1,0,6
8726,1,0,6
8734,1,0,6
8737,1,0,6
8738,1,0,6
8739,2,0,6
8741,2,0,6
8742,1,0,6
8743,1,0,6
8744,1,0,6
8745,1,0,6
8746,1,0,6
8747,2,0,6
8748,1,0,6
8760,1,0,6
8761,2,0,6
8762,1,0,6
8764,1,0,6
8765,1,0,6
8766,1,0,6
8767,2,0,6
8768,2,0,6
8769,1,0,6
8770,1,0,6
8771,1,0,6
8778,1,0,6
8779,1,0,6
8781,1,0,6
8783,2,0,6
8784,1,0,6
8785,2,0,6
8786,1,0,6
8788,2,0,6
8789,2,0,6
8803,3,3.999941344803973e-4,6
8813,4,4.2505186660462803e-4,6
8816,5,3.940634984283474e-4,6
8901,3,0,6
8902,5,3.962923725014144e-4,6
9053,3,3.684544239110004e-4,6
9102,3,4.225520874909565e-4,6
9104,3,4.2068274142619753e-4,6
8844,5,3.959022309521289e-4,6
8848,4,4.1504910284644817e-4,6
8850,5,3.250476467844184e-4,6
8852,3,0,6
8856,3,0,6
8864,4,0,6
9522,3,0,6
9523,3,0,6
9119,3,4.269723746085631e-4,6
9243,3,0,6
9365,5,3.798790366518087e-4,6
9477,3,0,6
9478,3,0,6
8883,3,3.9052769880595906e-4,6
8887,3,0,6
9015,3,0,6
9016,5,3.2475271786639186e-4,6
9115,3,3.9867097571600696e-4,6
9149,3,4.046960369609765e-4,6
8889,3,4.279115312974251e-4,6
8890,5,3.921725460893287e-4,6
8897,4,0,6
8898,3,0,6
8904,4,0,6
8907,5,3.913845235840851e-4,6
8916,3,0,6
8945,3,0,6
8985,4,0,6
8986,5,4.1572783319245845e-4,6
9549,5,3.437148665957235e-4,6
9492,3,3.8761419933610594e-4,6
9635,5,3.606262809718556e-4,6
8958,3,4.2605923225427214e-4,6
8959,3,4.0465692369991775e-4,6
8963,5,3.884798546551165e-4,6
8966,5,4.41031036966549e-4,6
8974,3,4.0910355898048653e-4,6
8975,3,4.139599051982946e-4,6
8977,3,4.4198381948377713e-4,6
8988,4,4.1681760800136604e-4,6
8999,3,3.8721074346475837e-4,6
9163,3,3.8151890082126536e-4,6
9381,4,0,6
9436,3,3.852284460073014e-4,6
9574,3,0,6
9696,3,0,6
9697,3,0,6
9003,3,4.078516074567794e-4,6
9004,5,4.413464485298974e-4,6
9007,3,3.704927855255736e-4,6
9028,4,0,6
9029,3,0,6
9031,5,3.2549669663749106e-4,6
9033,3,4.2894446062525284e-4,6
9048,3,0,6
9063,3,0,6
9070,3,4.047305074072657e-4,6
9071,3,4.252188002901445e-4,6
9072,5,4.41406728675247e-4,6
9074,5,4.1635549105541517e-4,6
9081,3,4.2702770096588046e-4,6
9082,3,4.398262882375893e-4,6
9087,3,3.6571922424698364e-4,6
9094,5,3.7068243903699805e-4,6
9097,3,0,6
9270,3,4.145210859572667e-4,6
9457,3,3.880425042598256e-4,6
9681,3,4.324578088139294e-4,6
9746,3,4.331358202555404e-4,6
9161,5,3.269978189904319e-4,6
9418,4,4.398361553851132e-4,6
9469,4,0,6
9470,4,4.253926160489404e-4,6
9120,4,4.1816120652394216e-4,6
9129,4,0,6
9130,3,0,6
9131,3,0,6
9135,3,3.6233316741471875e-4,6
9137,3,3.996354635544953e-4,6
9199,3,0,6
9233,3,0,6
9798,4,3.565823421982287e-4,6
9167,3,4.2925493290277186e-4,6
9169,5,4.003792705063111e-4,6
9171,5,4.178466358138444e-4,6
9173,3,0,6
9338,3,0,6
9351,3,0,6
9353,3,3.6286510353263665e-4,6
9323,3,3.6035082937395705e-4,6
9462,5,4.010352140743211e-4,6
9464,5,4.4232233317008124e-4,6
9527,3,0,6
9189,3,4.2785423046924983e-4,6
9193,4,0,6
9195,3,0,6
9201,4,4.2831595238833917e-4,6
9206,4,0,6
9210,3,3.9391341315671535e-4,6
9212,3,4.048337688419311e-4,6
9215,4,4.210395154612726e-4,6
9217,5,3.294128800923372e-4,6
9221,3,0,6
9224,5,4.0176087876701405e-4,6
9238,7,0,6
9241,3,0,6
9253,5,3.94418272469347e-4,6
9265,3,4.290268407548967e-4,6
9313,3,4.1192385823540426e-4,6
9630,3,3.9695295965158715e-4,6
10242,3,0,6
10244,3,0,6
9276,3,0,6
9278,5,4.423413619984531e-4,6
8793,1,0,6
8794,1,0,6
8795,2,0,6
8796,2,0,6
8797,2,0,6
8798,2,0,6
8799,1,0,6
8800,2,0,6
8801,2,0,6
8804,2,0,6
8805,1,0,6
8806,2,0,6
8807,1,0,6
8811,2,0,6
8812,2,0,6
8814,2,0,6
8815,2,0,6
8903,1,0,6
9051,1,0,6
9052,1,0,6
9103,1,0,6
8835,1,0,6
8836,1,0,6
8837,2,0,6
8845,1,0,6
8846,2,0,6
8847,1,0,6
8849,1,0,6
8851,1,0,6
8857,1,0,6
8858,1,0,6
8862,2,0,6
8863,1,0,6
9101,1,0,6
9183,1,0,6
9184,2,0,6
9185,2,0,6
9471,2,0,6
9472,1,0,6
9473,1,0,6
9524,1,0,6
9261,2,0,6
9262,1,0,6
9263,1,0,6
9117,1,0,6
9118,2,0,6
9180,2,0,6
9181,1,0,6
9182,1,0,6
9186,2,0,6
9187,1,0,6
9188,1,0,6
9244,2,0,6
9245,2,0,6
9363,1,0,6
9364,1,0,6
9474,1,0,6
9475,1,0,6
9476,1,0,6
9479,1,0,6
8865,1,0,6
8866,1,0,6
8867,1,0,6
8877,1,0,6
8878,1,0,6
8879,1,0,6
8880,2,0,6
8881,1,0,6
8882,1,0,6
8884,1,0,6
8885,1,0,6
8886,1,0,6
8888,1,0,6
8919,1,0,6
8920,1,0,6
8921,1,0,6
9017,1,0,6
9111,1,0,6
9112,1,0,6
9113,1,0,6
9114,1,0,6
9116,2,0,6
9147,1,0,6
9148,2,0,6
9150,1,0,6
9151,1,0,6
9152,2,0,6
8891,1,0,6
8892,1,0,6
8893,2,0,6
8894,1,0,6
8895,1,0,6
8896,1,0,6
8899,1,0,6
8900,1,0,6
8905,1,0,6
8906,1,0,6
8908,1,0,6
8909,1,0,6
8910,1,0,6
8911,1,0,6
8912,1,0,6
8913,2,0,6
8914,2,0,6
8915,1,0,6
8917,1,0,6
8918,2,0,6
8934,2,0,6
8935,1,0,6
8936,2,0,6
8943,2,0,6
8944,2,0,6
8979,2,0,6
8980,1,0,6
8981,2,0,6
8982,1,0,6
8983,1,0,6
8984,1,0,6
8987,1,0,6
9060,2,0,6
9061,1,0,6
9062,1,0,6
9550,1,0,6
9551,1,0,6
9493,1,0,6
9494,2,0,6
9633,2,0,6
9634,1,0,6
8946,1,0,6
8947,2,0,6
8948,1,0,6
8952,1,0,6
8953,2,0,6
8954,1,0,6
8955,1,0,6
8956,2,0,6
8957,1,0,6
8960,2,0,6
8961,1,0,6
8962,1,0,6
8964,1,0,6
8965,2,0,6
8973,1,0,6
8976,1,0,6
8978,1,0,6
8989,1,0,6
8990,1,0,6
8997,2,0,6
8998,1,0,6
9162,1,0,6
9164,2,0,6
9258,1,0,6
9259,1,0,6
9260,1,0,6
9382,1,0,6
9383,1,0,6
9435,1,0,6
9437,1,0,6
9573,1,0,6
9575,1,0,6
9627,1,0,6
9628,1,0,6
9629,2,0,6
9698,1,0,6
9000,1,0,6
9001,1,0,6
9002,2,0,6
9005,1,0,6
9006,2,0,6
9008,1,0,6
9009,1,0,6
9010,1,0,6
9011,1,0,6
9012,1,0,6
9013,1,0,6
9014,2,0,6
9018,1,0,6
9019,1,0,6
9020,2,0,6
9021,1,0,6
9022,1,0,6
9023,1,0,6
9024,1,0,6
9025,2,0,6
9026,1,0,6
9027,1,0,6
9030,1,0,6
9032,1,0,6
9034,2,0,6
9035,2,0,6
9036,2,0,6
9037,1,0,6
9038,1,0,6
9042,1,0,6
9043,1,0,6
9044,1,0,6
9045,1,0,6
9046,1,0,6
9047,2,0,6
9049,1,0,6
9050,1,0,6
9054,1,0,6
9055,1,0,6
9056,1,0,6
9057,2,0,6
9058,1,0,6
9059,2,0,6
9064,1,0,6
9065,1,0,6
9066,1,0,6
9067,2,0,6
9068,1,0,6
9069,1,0,6
9073,1,0,6
9075,1,0,6
9076,1,0,6
9077,1,0,6
9078,2,0,6
9079,1,0,6
9080,2,0,6
9083,1,0,6
9084,1,0,6
9085,1,0,6
9086,1,0,6
9088,2,0,6
9089,1,0,6
9090,2,0,6
9091,1,0,6
9092,1,0,6
9093,1,0,6
9095,2,0,6
9096,1,0,6
9098,1,0,6
9105,2,0,6
9106,1,0,6
9107,1,0,6
9225,1,0,6
9226,2,0,6
9227,2,0,6
9271,1,0,6
9272,1,0,6
9456,1,0,6
9458,1,0,6
9682,1,0,6
9683,2,0,6
9744,1,0,6
9745,1,0,6
9771,1,0,6
9772,1,0,6
9773,1,0,6
9108,1,0,6
9109,2,0,6
9110,2,0,6
9159,2,0,6
9160,2,0,6
9417,1,0,6
9419,1,0,6
9468,2,0,6
9594,1,0,6
9595,1,0,6
9596,1,0,6
9121,2,0,6
9122,1,0,6
9132,2,0,6
9133,1,0,6
9134,2,0,6
9136,2,0,6
9138,1,0,6
9139,1,0,6
9140,1,0,6
9198,1,0,6
9200,1,0,6
9231,1,0,6
9232,2,0,6
9234,2,0,6
9235,2,0,6
9236,2,0,6
9799,2,0,6
9800,1,0,6
9267,1,0,6
9268,1,0,6
9269,1,0,6
9273,1,0,6
9274,1,0,6
9275,2,0,6
9141,1,0,6
9142,2,0,6
9143,2,0,6
9144,1,0,6
9145,1,0,6
9146,1,0,6
9153,2,0,6
9154,1,0,6
9155,1,0,6
9165,2,0,6
9166,2,0,6
9168,2,0,6
9170,1,0,6
9172,1,0,6
9174,1,0,6
9175,1,0,6
9176,1,0,6
9336,2,0,6
9337,2,0,6
9352,1,0,6
9321,1,0,6
9322,2,0,6
9463,2,0,6
9465,1,0,6
9466,1,0,6
9467,2,0,6
9525,1,0,6
9526,2,0,6
9190,1,0,6
9191,2,0,6
9192,2,0,6
9194,2,0,6
9196,1,0,6
9197,1,0,6
9202,1,0,6
9203,1,0,6
9204,1,0,6
9205,1,0,6
9207,1,0,6
9208,1,0,6
9209,2,0,6
9211,1,0,6
9291,1,0,6
9292,1,0,6
9293,2,0,6
9294,1,0,6
9295,1,0,6
9296,1,0,6
9414,2,0,6
9415,2,0,6
9416,1,0,6
9213,1,0,6
9214,1,0,6
9216,1,0,6
9218,1,0,6
9219,1,0,6
9220,1,0,6
9222,1,0,6
9223,1,0,6
9228,2,0,6
9229,1,0,6
9230,1,0,6
9237,1,0,6
9239,1,0,6
9240,1,0,6
9242,2,0,6
9246,1,0,6
9247,1,0,6
9248,1,0,6
9249,1,0,6
9250,1,0,6
9251,1,0,6
9252,2,0,6
9254,1,0,6
9255,2,0,6
9256,1,0,6
9257,1,0,6
9264,1,0,6
9266,2,0,6
9312,1,0,6
9314,2,0,6
9579,2,0,6
9580,2,0,6
9581,2,0,6
9631,1,0,6
9632,2,0,6
9672,1,0,6
9673,1,0,6
9674,1,0,6
10243,1,0,6
9277,2,0,6
9279,2,0,6
9280,1,0,6
9281,1,0,6
9286,3,3.98345771571554e-4,6
9289,3,3.9812244025892653e-4,6
9300,3,3.5791558606459127e-4,6
9302,5,3.3724038693179465e-4,6
9304,3,4.285744915861982e-4,6
9307,3,3.972565443296902e-4,6
9310,3,1.847036842666976e-4,6
9318,3,0,6
9320,3,4.434283270578012e-4,6
9329,3,4.289267245038861e-4,6
9330,3,0,6
9339,3,4.2217567128483615e-4,6
9345,3,3.7851799365770357e-4,6
9362,3,4.2913551430982534e-4,6
9367,3,4.1693804974738606e-4,6
9369,3,3.6354313733953257e-4,6
9376,5,4.421880359491082e-4,6
10694,4,3.587837544872278e-4,6
10702,3,0,6
10885,3,3.656037631593174e-4,6
10886,3,4.2815783113618725e-4,6
12481,4,4.2873376180019925e-4,6
12482,3,3.8188714977069197e-4,6
12483,3,3.8052597625357553e-4,6
12487,3,3.728041498800917e-4,6
12835,7,4.128991574785393e-4,6
12856,4,3.798752889525303e-4,6
9377,3,3.76204012632423e-4,6
9379,3,3.6701892429087907e-4,6
9380,3,3.8893542650825913e-4,6
9387,3,3.99108577928467e-4,6
9388,3,0,6
9390,3,4.3107088911934876e-4,6
9392,3,0,6
9400,3,0,6
9402,3,4.297397760810611e-4,6
9405,3,3.527919632398357e-4,6
9406,3,3.602520367811872e-4,6
9423,3,4.4425155434961894e-4,6
9439,5,4.009938661210145e-4,6
9443,4,4.2576501378568e-4,6
9444,3,4.292055109836273e-4,6
9445,3,3.5893501317388994e-4,6
9449,3,3.655420697001751e-4,6
9450,4,4.418769530099534e-4,6
9451,3,4.2812116821792874e-4,6
9591,3,0,6
9592,3,0,6
9602,3,3.70950790704441e-4,6
9605,5,4.450505804272961e-4,6
9607,3,3.8244481341183844e-4,6
9608,7,0,6
9614,3,3.8413711052759066e-4,6
10297,5,4.414221407401384e-4,6
10300,4,3.6272058352900086e-4,6
9712,3,0,6
9760,5,3.699515738716733e-4,6
9779,5,3.727261792639454e-4,6
10171,5,3.860813371323692e-4,6
9640,3,3.784609504658872e-4,6
9641,6,3.331859409016028e-4,6
9829,3,3.78691652951761e-4,6
9646,3,3.8547469609748105e-4,6
9684,3,0,6
9912,3,3.5386842858148765e-4,6
9914,3,4.3374759092571413e-4,6
10291,3,4.3222325710803e-4,6
10292,3,3.9341592477832574e-4,6
10295,5,4.4754819006210676e-4,6
10461,3,3.5534254568709634e-4,6
10462,5,4.405545336217851e-4,6
9651,3,0,6
9653,5,3.5539119447965426e-4,6
9665,3,4.319892054890599e-4,6
9667,3,4.0040920878645455e-4,6
9669,4,3.569491884644971e-4,6
9676,3,3.8217233780478774e-4,6
9678,4,0,6
9832,3,0,6
9952,3,0,6
10047,3,4.3330973099493255e-4,6
10383,3,3.564323876114991e-4,6
10384,3,0,6
10385,7,0,6
9700,5,4.454999668756175e-4,6
9705,5,3.6531319127691323e-4,6
9708,4,0,6
9735,5,4.014549044134318e-4,6
9737,3,3.571986968305634e-4,6
9742,5,3.6791076360884553e-4,6
9743,3,3.532144457480473e-4,6
9748,6,3.4155473709172526e-4,6
9750,3,3.716446777764864e-4,6
9762,5,0,6
9764,3,0,6
9963,5,4.459026506584427e-4,6
9964,3,4.3327507050064943e-4,6
10056,3,3.5764203306618334e-4,6
10057,3,3.8221619383019826e-4,6
9927,6,3.532200525963984e-4,6
9929,3,3.563771132655423e-4,6
9975,4,3.5433827848034024e-4,6
9977,4,0,6
10086,3,4.2707225979422934e-4,6
10137,4,4.4222899328239185e-4,6
10139,3,4.27431623919829e-4,6
10594,3,3.5679947201619705e-4,6
9987,3,4.3269030747217517e-4,6
10035,3,3.4974231664732625e-4,6
10230,3,3.903859567312158e-4,6
9782,3,0,6
9789,3,4.243662454983374e-4,6
9790,5,3.791900794735286e-4,6
9792,3,4.0317727480098574e-4,6
9803,3,3.833295255738198e-4,6
9814,5,3.804204966802013e-4,6
9822,3,0,6
9826,7,4.774248843373404e-4,6
9839,5,3.8298214770442435e-4,6
9843,3,3.659302225094246e-4,6
9844,4,0,6
9847,5,4.4577090506643847e-4,6
9855,3,0,6
9859,3,0,6
9282,1,0,6
9283,2,0,6
9284,1,0,6
9285,1,0,6
9287,1,0,6
9288,1,0,6
9290,1,0,6
9297,2,0,6
9298,2,0,6
9299,1,0,6
9301,1,0,6
9303,1,0,6
9305,1,0,6
9306,2,0,6
9308,2,0,6
9309,1,0,6
9311,1,0,6
9315,1,0,6
9316,2,0,6
9317,2,0,6
9319,2,0,6
9324,1,0,6
9325,1,0,6
9326,1,0,6
9327,1,0,6
9328,1,0,6
9331,1,0,6
9332,2,0,6
9333,2,0,6
9334,2,0,6
9335,2,0,6
9340,2,0,6
9341,2,0,6
9342,1,0,6
9343,1,0,6
9344,1,0,6
9346,1,0,6
9358,1,0,6
9359,1,0,6
9360,1,0,6
9361,1,0,6
9366,2,0,6
9368,1,0,6
9370,2,0,6
9371,1,0,6
9372,1,0,6
9373,1,0,6
9374,1,0,6
9375,1,0,6
10358,1,0,6
9852,1,0,6
9853,1,0,6
9854,2,0,6
10104,1,0,6
10105,1,0,6
10106,1,0,6
10209,1,0,6
9710,1,0,6
9714,1,0,6
9715,1,0,6
9716,2,0,6
9717,1,0,6
9718,1,0,6
9719,1,0,6
9720,1,0,6
10693,1,0,6
10695,1,0,6
10696,2,0,6
10697,1,0,6
10701,1,0,6
10703,1,0,6
10881,1,0,6
10882,1,0,6
10883,1,0,6
10884,2,0,6
10887,1,0,6
10888,1,0,6
12484,1,0,6
12485,2,0,6
12486,2,0,6
12488,1,0,6
12833,1,0,6
12834,1,0,6
12854,1,0,6
12855,2,0,6
12857,1,0,6
12858,1,0,6
9378,2,0,6
9384,1,0,6
9385,2,0,6
9386,1,0,6
9389,1,0,6
9391,1,0,6
9393,2,0,6
9394,1,0,6
9395,1,0,6
9396,1,0,6
9397,2,0,6
9398,1,0,6
9399,1,0,6
9401,1,0,6
9403,1,0,6
9404,1,0,6
9407,2,0,6
9408,2,0,6
9409,2,0,6
9410,2,0,6
9411,1,0,6
9412,2,0,6
9413,1,0,6
9420,1,0,6
9421,2,0,6
9422,1,0,6
9424,2,0,6
9425,1,0,6
9434,2,0,6
9438,1,0,6
9440,1,0,6
9441,1,0,6
9442,2,0,6
9446,1,0,6
9447,2,0,6
9448,1,0,6
9452,1,0,6
9454,2,0,6
9455,2,0,6
9459,2,0,6
9460,2,0,6
9461,1,0,6
9588,1,0,6
9589,1,0,6
9590,1,0,6
9593,1,0,6
9597,1,0,6
9598,2,0,6
9599,1,0,6
9600,1,0,6
9601,2,0,6
9603,2,0,6
9604,1,0,6
9606,1,0,6
9609,1,0,6
9610,1,0,6
9611,1,0,6
9612,2,0,6
9613,1,0,6
10356,1,0,6
10357,2,0,6
10210,1,0,6
10211,2,0,6
10296,1,0,6
10298,1,0,6
10299,1,0,6
10301,1,0,6
9620,1,0,6
9621,1,0,6
9622,1,0,6
9623,1,0,6
9711,1,0,6
9713,2,0,6
9759,2,0,6
9761,2,0,6
9777,1,0,6
9778,1,0,6
9807,2,0,6
9808,1,0,6
9809,1,0,6
9810,1,0,6
9811,1,0,6
9812,1,0,6
9891,1,0,6
